,Theta,Phi,Accuracy
619,0.375,0.1,63.14
620,0.375,0.125,52.3275
621,0.375,0.15000000000000002,54.53
622,0.375,0.17500000000000002,51.4675
623,0.375,0.2,48.565
624,0.375,0.225,44.9425
625,0.375,0.25,41.78
626,0.375,0.275,40.3875
627,0.375,0.30000000000000004,42.655
628,0.375,0.325,34.53
629,0.375,0.35000000000000003,30.375
630,0.375,0.375,34.535
631,0.375,0.4,34.3725
632,0.375,0.42500000000000004,29.435
633,0.375,0.45,25.53
634,0.375,0.47500000000000003,23.5425
635,0.375,0.5,25.2425
636,0.375,0.525,24.0025
637,0.375,0.55,22.245
638,0.375,0.5750000000000001,21.2425
639,0.375,0.6000000000000001,20.965
640,0.375,0.625,17.93
641,0.375,0.65,19.815
642,0.375,0.675,17.495
643,0.375,0.7000000000000001,17.755
644,0.375,0.7250000000000001,16.09
645,0.375,0.75,15.9225
646,0.375,0.775,14.5575
647,0.375,0.8,16.455
648,0.375,0.8250000000000001,15.4725
649,0.375,0.8500000000000001,13.385
650,0.375,0.875,15.09
651,0.375,0.9,13.855
652,0.375,0.925,14.3725
653,0.375,0.9500000000000001,12.95
654,0.375,0.9750000000000001,13.0925
655,0.375,1.0,11.33
656,0.4,0.0,58.9975
657,0.4,0.025,58.3475
658,0.4,0.05,54.98
659,0.4,0.07500000000000001,58.2325
660,0.4,0.1,53.3175
661,0.4,0.125,54.3375
662,0.4,0.15000000000000002,49.9775
663,0.4,0.17500000000000002,47.24
664,0.4,0.2,50.8475
665,0.4,0.225,38.87
666,0.4,0.25,38.2675
667,0.4,0.275,36.415
668,0.4,0.30000000000000004,34.285
669,0.4,0.325,35.095
670,0.4,0.35000000000000003,32.325
671,0.4,0.375,31.515
672,0.4,0.4,27.995
673,0.4,0.42500000000000004,32.28
674,0.4,0.45,27.97
675,0.4,0.47500000000000003,25.145
676,0.4,0.5,24.2925
677,0.4,0.525,24.4475
678,0.4,0.55,22.6825
679,0.4,0.5750000000000001,18.7525
680,0.4,0.6000000000000001,21.835
681,0.4,0.625,19.8875
682,0.4,0.65,18.825
683,0.4,0.675,17.68
684,0.4,0.7000000000000001,16.34
685,0.4,0.7250000000000001,15.455
686,0.4,0.75,15.095
687,0.4,0.775,15.84
688,0.4,0.8,17.17
689,0.4,0.8250000000000001,14.785
690,0.4,0.8500000000000001,13.265
691,0.4,0.875,14.095
692,0.4,0.9,13.835
693,0.4,0.925,14.545
694,0.4,0.9500000000000001,13.09
695,0.4,0.9750000000000001,12.24
696,0.4,1.0,14.0
697,0.42500000000000004,0.0,55.03
698,0.42500000000000004,0.025,53.0075
699,0.42500000000000004,0.05,50.1875
700,0.42500000000000004,0.07500000000000001,50.8075
701,0.42500000000000004,0.1,49.6575
702,0.42500000000000004,0.125,50.67
703,0.42500000000000004,0.15000000000000002,42.6925
704,0.42500000000000004,0.17500000000000002,44.5675
705,0.42500000000000004,0.2,44.25
706,0.42500000000000004,0.225,39.27
707,0.42500000000000004,0.25,38.8575
708,0.42500000000000004,0.275,37.01
709,0.42500000000000004,0.30000000000000004,36.1875
710,0.42500000000000004,0.325,33.195
711,0.42500000000000004,0.35000000000000003,31.4725
712,0.42500000000000004,0.375,31.0075
713,0.42500000000000004,0.4,30.48
714,0.42500000000000004,0.42500000000000004,26.8475
715,0.42500000000000004,0.45,28.84
716,0.42500000000000004,0.47500000000000003,24.3825
717,0.42500000000000004,0.5,26.905
718,0.42500000000000004,0.525,21.26
719,0.42500000000000004,0.55,20.4025
720,0.42500000000000004,0.5750000000000001,19.4975
721,0.42500000000000004,0.6000000000000001,19.04
722,0.42500000000000004,0.625,18.6675
723,0.42500000000000004,0.65,19.6825
724,0.42500000000000004,0.675,16.66
725,0.42500000000000004,0.7000000000000001,17.9
726,0.42500000000000004,0.7250000000000001,17.6675
727,0.42500000000000004,0.75,15.1225
728,0.42500000000000004,0.775,15.935
729,0.42500000000000004,0.8,13.665
730,0.42500000000000004,0.8250000000000001,15.3475
731,0.42500000000000004,0.8500000000000001,15.5175
732,0.42500000000000004,0.875,13.6775
733,0.42500000000000004,0.9,13.2575
734,0.42500000000000004,0.925,14.12
735,0.42500000000000004,0.9500000000000001,12.78
736,0.42500000000000004,0.9750000000000001,13.8475
737,0.42500000000000004,1.0,12.12
738,0.45,0.0,52.5925
739,0.45,0.025,46.24
740,0.45,0.05,52.305
741,0.45,0.07500000000000001,48.705
742,0.45,0.1,44.58
743,0.45,0.125,46.805
744,0.45,0.15000000000000002,46.255
745,0.45,0.17500000000000002,45.8325
746,0.45,0.2,40.5675
747,0.45,0.225,40.0525
748,0.45,0.25,34.9425
749,0.45,0.275,36.5225
750,0.45,0.30000000000000004,29.8625
751,0.45,0.325,33.805
752,0.45,0.35000000000000003,24.55
753,0.45,0.375,28.89
754,0.45,0.4,26.1375
755,0.45,0.42500000000000004,24.085
756,0.45,0.45,27.755
757,0.45,0.47500000000000003,23.24
758,0.45,0.5,22.1825
759,0.45,0.525,20.745
760,0.45,0.55,21.275
761,0.45,0.5750000000000001,19.995
762,0.45,0.6000000000000001,18.9
763,0.45,0.625,18.7125
764,0.45,0.65,18.3375
765,0.45,0.675,16.985
766,0.45,0.7000000000000001,18.33
767,0.45,0.7250000000000001,14.61
768,0.45,0.75,16.01
769,0.45,0.775,16.5675
770,0.45,0.8,16.02
771,0.45,0.8250000000000001,15.025
772,0.45,0.8500000000000001,12.8525
773,0.45,0.875,14.69
774,0.45,0.9,14.7525
775,0.45,0.925,13.685
776,0.45,0.9500000000000001,12.06
777,0.45,0.9750000000000001,13.21
