,Theta,Phi,Accuracy
224,0.125,0.47500000000000003,23.3025
225,0.125,0.5,21.8225
226,0.125,0.525,22.465
227,0.125,0.55,20.285
228,0.125,0.5750000000000001,18.1625
229,0.125,0.6000000000000001,16.0025
230,0.125,0.625,17.06
231,0.125,0.65,17.01
232,0.125,0.675,16.175
233,0.125,0.7000000000000001,14.2425
234,0.125,0.7250000000000001,14.485
235,0.125,0.75,14.1
236,0.125,0.775,13.7675
237,0.125,0.8,13.2925
238,0.125,0.8250000000000001,12.58
239,0.125,0.8500000000000001,11.5375
240,0.125,0.875,13.2075
241,0.125,0.9,11.845
242,0.125,0.925,11.1425
243,0.125,0.9500000000000001,11.8
244,0.125,0.9750000000000001,12.645
245,0.125,1.0,11.4
246,0.15000000000000002,0.0,69.2325
247,0.15000000000000002,0.025,70.0325
248,0.15000000000000002,0.05,68.445
249,0.15000000000000002,0.07500000000000001,66.77
250,0.15000000000000002,0.1,65.4275
251,0.15000000000000002,0.125,63.5575
252,0.15000000000000002,0.15000000000000002,59.04
253,0.15000000000000002,0.17500000000000002,56.3875
254,0.15000000000000002,0.2,52.9025
255,0.15000000000000002,0.225,49.125
256,0.15000000000000002,0.25,46.1875
257,0.15000000000000002,0.275,43.6025
258,0.15000000000000002,0.30000000000000004,41.6625
259,0.15000000000000002,0.325,37.94
260,0.15000000000000002,0.35000000000000003,33.84
261,0.15000000000000002,0.375,31.4
262,0.15000000000000002,0.4,29.5125
263,0.15000000000000002,0.42500000000000004,25.9075
264,0.15000000000000002,0.45,26.3475
265,0.15000000000000002,0.47500000000000003,22.575
266,0.15000000000000002,0.5,20.3425
267,0.15000000000000002,0.525,18.1225
268,0.15000000000000002,0.55,19.7175
269,0.15000000000000002,0.5750000000000001,17.715
270,0.15000000000000002,0.6000000000000001,17.965
271,0.15000000000000002,0.625,16.1125
272,0.15000000000000002,0.65,14.92
273,0.15000000000000002,0.675,14.7925
274,0.15000000000000002,0.7000000000000001,14.7
275,0.15000000000000002,0.7250000000000001,14.4725
276,0.15000000000000002,0.75,13.6975
277,0.15000000000000002,0.775,13.025
278,0.15000000000000002,0.8,13.2225
279,0.15000000000000002,0.8250000000000001,13.2675
280,0.15000000000000002,0.8500000000000001,13.2525
281,0.15000000000000002,0.875,11.805
282,0.15000000000000002,0.9,11.97
283,0.15000000000000002,0.925,11.6825
284,0.15000000000000002,0.9500000000000001,12.9575
285,0.15000000000000002,0.9750000000000001,11.2725
286,0.15000000000000002,1.0,11.865
287,0.17500000000000002,0.0,65.8
288,0.17500000000000002,0.025,66.7075
289,0.17500000000000002,0.05,65.3325
290,0.17500000000000002,0.07500000000000001,63.305
291,0.17500000000000002,0.1,61.8175
292,0.17500000000000002,0.125,59.665
293,0.17500000000000002,0.15000000000000002,57.58
294,0.17500000000000002,0.17500000000000002,53.0025
295,0.17500000000000002,0.2,51.8775
296,0.17500000000000002,0.225,46.845
297,0.17500000000000002,0.25,45.1525
298,0.17500000000000002,0.275,43.95
299,0.17500000000000002,0.30000000000000004,41.465
300,0.17500000000000002,0.325,36.9025
301,0.17500000000000002,0.35000000000000003,33.47
302,0.17500000000000002,0.375,31.05
303,0.17500000000000002,0.4,28.585
304,0.17500000000000002,0.42500000000000004,26.2975
305,0.17500000000000002,0.45,24.805
306,0.17500000000000002,0.47500000000000003,22.9925
307,0.17500000000000002,0.5,21.7925
308,0.17500000000000002,0.525,19.3925
309,0.17500000000000002,0.55,19.305
310,0.17500000000000002,0.5750000000000001,18.4025
311,0.17500000000000002,0.6000000000000001,18.305
312,0.17500000000000002,0.625,16.725
313,0.17500000000000002,0.65,16.3575
314,0.17500000000000002,0.675,14.635
315,0.17500000000000002,0.7000000000000001,15.8175
316,0.17500000000000002,0.7250000000000001,14.54
317,0.17500000000000002,0.75,13.245
318,0.17500000000000002,0.775,13.6825
319,0.17500000000000002,0.8,12.625
320,0.17500000000000002,0.8250000000000001,13.16
321,0.17500000000000002,0.8500000000000001,12.5225
322,0.17500000000000002,0.875,11.055
323,0.17500000000000002,0.9,11.9875
324,0.17500000000000002,0.925,12.28
325,0.17500000000000002,0.9500000000000001,11.9975
326,0.17500000000000002,0.9750000000000001,10.945
327,0.17500000000000002,1.0,12.7275
328,0.2,0.0,64.1625
329,0.2,0.025,62.13
330,0.2,0.05,60.705
331,0.2,0.07500000000000001,60.4775
332,0.2,0.1,57.6525
333,0.2,0.125,57.3275
334,0.2,0.15000000000000002,54.6725
335,0.2,0.17500000000000002,51.375
336,0.2,0.2,47.465
337,0.2,0.225,46.315
338,0.2,0.25,42.53
339,0.2,0.275,40.3875
340,0.2,0.30000000000000004,36.795
341,0.2,0.325,35.7875
342,0.2,0.35000000000000003,30.16
343,0.2,0.375,29.81
344,0.2,0.4,25.6475
345,0.2,0.42500000000000004,24.18
346,0.2,0.45,21.7825
347,0.2,0.47500000000000003,21.7375
348,0.2,0.5,20.845
349,0.2,0.525,21.3725
350,0.2,0.55,19.4525
351,0.2,0.5750000000000001,16.2025
352,0.2,0.6000000000000001,15.2575
353,0.2,0.625,15.825
354,0.2,0.65,15.96
355,0.2,0.675,14.145
356,0.2,0.7000000000000001,15.1475
357,0.2,0.7250000000000001,14.3025
358,0.2,0.75,13.48
359,0.2,0.775,12.6225
360,0.2,0.8,12.3075
361,0.2,0.8250000000000001,13.3575
362,0.2,0.8500000000000001,13.285
363,0.2,0.875,12.7625
364,0.2,0.9,11.9825
365,0.2,0.925,10.775
366,0.2,0.9500000000000001,11.09
367,0.2,0.9750000000000001,10.9375
368,0.2,1.0,11.63
369,0.225,0.0,58.29
370,0.225,0.025,60.2125
371,0.225,0.05,58.1125
372,0.225,0.07500000000000001,56.89
373,0.225,0.1,54.705
374,0.225,0.125,52.97
