,Losses,Training Accuracy,Validation Accuracy
154,0.1952550068281535,98.984375,99.0625
155,0.19518005429523705,98.90625,99.0625
156,0.19509970118734032,98.984375,99.0625
157,0.1950210982372794,98.984375,99.0625
158,0.19495461745364445,99.0625,99.375
159,0.1948977287186761,99.21875,99.6875
160,0.19485183753217572,99.21875,99.6875
161,0.1948200759218352,99.21875,99.6875
162,0.1947728832515642,98.984375,99.6875
163,0.19468917202676062,98.984375,99.6875
164,0.1946452414234824,98.984375,99.6875
165,0.19463252674191636,99.21875,99.6875
166,0.194594217409155,99.0625,99.0625
167,0.1945377665712514,98.90625,99.0625
168,0.19446218824526845,98.984375,99.0625
169,0.19444117034655167,99.0625,99.375
170,0.19441553561248187,98.90625,99.375
171,0.19437313912714654,98.984375,99.375
172,0.19432468885792187,99.0625,99.0625
173,0.1942804765783384,98.984375,99.0625
174,0.19425660096474615,98.90625,99.0625
175,0.19423864577493846,98.984375,99.0625
176,0.1942176306430907,98.984375,99.0625
177,0.19422228545955203,98.984375,99.0625
178,0.19419770744373815,98.984375,99.0625
179,0.19413345646654329,98.828125,99.0625
180,0.19412204822911663,98.75,99.0625
181,0.19413592615360037,98.75,99.0625
182,0.19408309505257296,98.90625,99.0625
183,0.19403114786690673,98.984375,99.0625
184,0.1940161765533866,98.984375,99.0625
185,0.1939887207117567,99.0625,99.0625
186,0.19395900149422146,99.140625,99.375
187,0.19395610866377205,99.140625,99.6875
188,0.1939667736475747,99.21875,99.6875
189,0.1939745955701576,99.21875,99.6875
190,0.19397622049375568,99.21875,99.6875
191,0.19394194173555998,99.21875,99.6875
192,0.1939520607514525,99.21875,99.6875
193,0.19401140660091826,99.21875,99.6875
194,0.1939720853950198,99.21875,99.0625
195,0.19392882501979303,99.140625,99.0625
196,0.19392369364671008,99.140625,99.0625
197,0.193837868581849,98.671875,99.0625
198,0.19388218397146817,98.59375,99.0625
199,0.1939008604034498,98.90625,99.0625
