,Losses,Training Accuracy,Validation Accuracy
66,1.59440981704973,58.25,56.49999999999999
67,1.5910916471183774,58.225,56.25
68,1.588497149318613,58.275,56.75
69,1.5851144901968368,58.599999999999994,56.75
70,1.5836013275909122,58.45,56.875
71,1.5788750579362338,58.550000000000004,56.875
72,1.5765554031480402,58.45,56.625
73,1.5745631842555767,58.825,57.375
74,1.5711721532903216,58.72500000000001,56.99999999999999
75,1.569150823384173,58.875,56.625
76,1.5661236562835301,59.050000000000004,57.25
77,1.564612725642801,59.025000000000006,57.125
78,1.5620519921003349,58.925000000000004,56.99999999999999
79,1.5591910771708317,59.25,56.875
80,1.5578499412866744,59.050000000000004,57.375
81,1.5534531452287952,59.22500000000001,57.375
82,1.552075336510564,59.050000000000004,57.875
83,1.5503923029943933,59.375,57.49999999999999
84,1.5491919929279432,59.375,57.75
85,1.545890092697226,59.45,57.75
86,1.5431819065552121,59.375,57.75
87,1.5420648024550077,59.550000000000004,57.99999999999999
88,1.5406690172502138,59.650000000000006,58.12500000000001
89,1.5377586061085222,59.599999999999994,58.5
90,1.5363254804005904,59.599999999999994,58.75
91,1.5343225136625729,59.550000000000004,58.62500000000001
92,1.5324068576403578,59.675,58.62500000000001
93,1.5301185698588406,59.599999999999994,58.75
94,1.5280244235451803,59.5,58.875
95,1.5269417197407649,59.724999999999994,59.25
96,1.5261664357028577,59.75,59.12500000000001
97,1.524097219174646,59.699999999999996,59.375
98,1.5225539632549316,59.95,60.0
99,1.5201800613753937,59.975,59.375
100,1.5177472055178645,59.875,59.5
101,1.5162348309027205,59.85,60.0
102,1.5151436466994692,59.9,59.75
103,1.5143765351082334,59.675,59.75
104,1.5121717221474689,60.02499999999999,59.75
105,1.511355108066232,59.95,60.12499999999999
106,1.5081792333194681,60.0,59.375
107,1.507366109662883,59.85,59.62499999999999
108,1.5051382714366492,59.75,59.62499999999999
109,1.5033052304015482,60.02499999999999,59.75
110,1.5022169662845006,60.050000000000004,59.62499999999999
111,1.5007581203792042,60.150000000000006,59.75
112,1.4985605233046764,59.925,59.75
113,1.4964126170702337,59.875,59.75
114,1.4961933103712008,59.975,59.75
115,1.4941255631308479,59.925,59.62499999999999
116,1.4926254423011738,60.150000000000006,60.375
117,1.4910167335308617,60.050000000000004,59.75
118,1.4883332252697905,60.150000000000006,60.0
119,1.486910726009699,59.95,59.75
120,1.4879847108431072,60.224999999999994,60.12499999999999
121,1.484834598590816,60.199999999999996,60.0
122,1.4842458021350051,60.224999999999994,60.12499999999999
123,1.4819772409436778,60.4,60.0
124,1.480410525151364,60.175,59.75
125,1.4790882825507012,60.199999999999996,60.0
126,1.4780211939983843,60.224999999999994,60.12499999999999
127,1.4770974379495156,60.199999999999996,59.875
128,1.4752635266199245,60.150000000000006,59.75
129,1.4743385571937002,60.150000000000006,59.375
130,1.4730553235806454,60.3,59.62499999999999
131,1.4722778218626305,60.25,59.5
132,1.471496096154987,60.099999999999994,59.875
133,1.469884128399293,60.4,59.875
134,1.4684030484767274,59.95,59.62499999999999
135,1.4673499461011201,60.3,59.375
136,1.4658328214819794,60.099999999999994,59.875
137,1.465165157715837,60.375,59.875
138,1.4633129714912623,60.199999999999996,59.5
139,1.463081701560137,60.5,60.0
140,1.4617591222579847,60.425,60.12499999999999
141,1.4616275449106721,60.824999999999996,60.5
142,1.4593100295916768,60.824999999999996,60.25
143,1.4583092195752476,60.650000000000006,60.0
144,1.4585781519394625,60.699999999999996,60.0
145,1.4570468630145719,60.85,60.25
146,1.4577647568665992,60.75000000000001,60.5
147,1.4552916681858572,61.0,60.12499999999999
148,1.4546567694944852,60.95,59.75
149,1.454248616899035,60.675000000000004,60.375
150,1.453006555060013,60.975,60.25
151,1.4508078187756017,60.824999999999996,60.5
152,1.449626547787339,61.324999999999996,60.5
153,1.4490930434679772,61.150000000000006,60.12499999999999
154,1.4485485389126334,61.324999999999996,60.12499999999999
155,1.4467654416239684,61.12499999999999,60.25
156,1.4471644791182532,61.375,60.0
157,1.4452624092799584,61.45,59.75
158,1.4463114463969564,61.150000000000006,60.375
159,1.4434732282644545,61.525,59.5
160,1.442974868650206,61.224999999999994,60.62499999999999
161,1.442501712372859,61.4,60.375
162,1.4416513018158983,61.375,60.62499999999999
163,1.4413145131459133,61.3,60.62499999999999
164,1.441443646041037,61.25000000000001,60.375
165,1.4396347945035886,61.324999999999996,60.75000000000001
166,1.4382622921498311,61.224999999999994,60.75000000000001
167,1.4382732982242195,61.324999999999996,60.75000000000001
168,1.4376522636493752,61.35,60.5
169,1.4363778633265984,61.35,61.0
170,1.4350295370330577,61.425,60.62499999999999
171,1.4351574751535556,61.324999999999996,60.75000000000001
172,1.4359917431583746,61.3,60.75000000000001
173,1.434604015461166,61.375,61.12499999999999
174,1.4344762797749935,61.425,60.75000000000001
175,1.4336725818614118,61.5,60.62499999999999
176,1.432216104076132,61.050000000000004,60.875
177,1.4307036400769124,61.475,61.25000000000001
178,1.4307379704383925,61.25000000000001,61.25000000000001
179,1.4306189093293245,61.550000000000004,61.12499999999999
180,1.4341299955496087,61.324999999999996,61.625
181,1.4313221209494311,61.375,61.0
182,1.430596222507112,61.5,61.375
183,1.4298889546969384,61.45,60.875
184,1.4282447592983343,61.550000000000004,61.25000000000001
185,1.4272734354335657,61.550000000000004,60.875
186,1.4268148756017163,61.45,60.75000000000001
187,1.4267733881181668,61.475,60.75000000000001
188,1.425702681100264,61.625,60.875
189,1.425804106588508,61.7,60.75000000000001
190,1.4261571110448934,61.7,61.5
191,1.4231600138564027,61.425,61.25000000000001
192,1.4263021187364262,61.375,61.5
193,1.4233348321924657,61.475,60.875
194,1.4226929200712124,61.5,60.875
195,1.4229844176901232,61.550000000000004,61.5
196,1.422119933937449,61.525,61.25000000000001
197,1.4218998735397992,61.85000000000001,61.12499999999999
198,1.4213430845021886,61.775000000000006,61.25000000000001
199,1.42045186581686,61.525,61.12499999999999
