,Theta,Phi,Accuracy
244,0.125,0.9750000000000001,12.27
245,0.125,1.0,13.225
246,0.15000000000000002,0.0,94.1825
247,0.15000000000000002,0.025,95.105
248,0.15000000000000002,0.05,93.625
249,0.15000000000000002,0.07500000000000001,89.025
250,0.15000000000000002,0.1,87.8425
251,0.15000000000000002,0.125,84.8525
252,0.15000000000000002,0.15000000000000002,81.395
253,0.15000000000000002,0.17500000000000002,75.7775
254,0.15000000000000002,0.2,69.035
255,0.15000000000000002,0.225,68.0675
256,0.15000000000000002,0.25,60.16
257,0.15000000000000002,0.275,58.065
258,0.15000000000000002,0.30000000000000004,56.2275
259,0.15000000000000002,0.325,45.5475
260,0.15000000000000002,0.35000000000000003,45.525
261,0.15000000000000002,0.375,42.5425
262,0.15000000000000002,0.4,42.6575
263,0.15000000000000002,0.42500000000000004,39.095
264,0.15000000000000002,0.45,34.1075
265,0.15000000000000002,0.47500000000000003,32.5075
266,0.15000000000000002,0.5,28.7575
267,0.15000000000000002,0.525,26.755
268,0.15000000000000002,0.55,25.0375
269,0.15000000000000002,0.5750000000000001,22.42
270,0.15000000000000002,0.6000000000000001,23.35
271,0.15000000000000002,0.625,21.4675
272,0.15000000000000002,0.65,21.4225
273,0.15000000000000002,0.675,19.2325
274,0.15000000000000002,0.7000000000000001,19.005
275,0.15000000000000002,0.7250000000000001,19.2425
276,0.15000000000000002,0.75,16.525
277,0.15000000000000002,0.775,15.965
278,0.15000000000000002,0.8,16.9975
279,0.15000000000000002,0.8250000000000001,16.9025
280,0.15000000000000002,0.8500000000000001,16.84
281,0.15000000000000002,0.875,13.695
282,0.15000000000000002,0.9,12.6175
283,0.15000000000000002,0.925,14.4275
284,0.15000000000000002,0.9500000000000001,14.6575
285,0.15000000000000002,0.9750000000000001,13.8925
286,0.15000000000000002,1.0,15.1125
287,0.17500000000000002,0.0,91.4975
288,0.17500000000000002,0.025,92.7525
289,0.17500000000000002,0.05,91.01
290,0.17500000000000002,0.07500000000000001,89.2675
291,0.17500000000000002,0.1,87.825
292,0.17500000000000002,0.125,80.21
293,0.17500000000000002,0.15000000000000002,77.39
294,0.17500000000000002,0.17500000000000002,71.5675
295,0.17500000000000002,0.2,69.465
296,0.17500000000000002,0.225,63.43
297,0.17500000000000002,0.25,62.755
298,0.17500000000000002,0.275,57.9925
