,Theta,Phi,Accuracy
280,0.15000000000000002,0.8500000000000001,14.24
281,0.15000000000000002,0.875,14.0125
282,0.15000000000000002,0.9,13.9925
283,0.15000000000000002,0.925,12.8275
284,0.15000000000000002,0.9500000000000001,13.0975
285,0.15000000000000002,0.9750000000000001,12.525
286,0.15000000000000002,1.0,12.9
287,0.17500000000000002,0.0,66.6025
288,0.17500000000000002,0.025,68.475
289,0.17500000000000002,0.05,65.9775
290,0.17500000000000002,0.07500000000000001,64.0625
291,0.17500000000000002,0.1,63.17
292,0.17500000000000002,0.125,59.6525
293,0.17500000000000002,0.15000000000000002,56.51
294,0.17500000000000002,0.17500000000000002,54.525
295,0.17500000000000002,0.2,53.0175
296,0.17500000000000002,0.225,49.3425
297,0.17500000000000002,0.25,46.0925
298,0.17500000000000002,0.275,42.5
299,0.17500000000000002,0.30000000000000004,40.49
300,0.17500000000000002,0.325,36.4075
301,0.17500000000000002,0.35000000000000003,36.71
302,0.17500000000000002,0.375,33.57
303,0.17500000000000002,0.4,31.73
304,0.17500000000000002,0.42500000000000004,29.43
305,0.17500000000000002,0.45,28.1275
306,0.17500000000000002,0.47500000000000003,25.3475
307,0.17500000000000002,0.5,23.2225
308,0.17500000000000002,0.525,20.06
309,0.17500000000000002,0.55,23.595
310,0.17500000000000002,0.5750000000000001,19.97
311,0.17500000000000002,0.6000000000000001,21.3
312,0.17500000000000002,0.625,20.7725
313,0.17500000000000002,0.65,18.3575
314,0.17500000000000002,0.675,17.6075
315,0.17500000000000002,0.7000000000000001,15.5725
316,0.17500000000000002,0.7250000000000001,16.105
317,0.17500000000000002,0.75,16.6175
318,0.17500000000000002,0.775,15.3525
319,0.17500000000000002,0.8,15.1325
320,0.17500000000000002,0.8250000000000001,16.1325
321,0.17500000000000002,0.8500000000000001,13.9425
322,0.17500000000000002,0.875,13.85
323,0.17500000000000002,0.9,14.7925
324,0.17500000000000002,0.925,13.79
325,0.17500000000000002,0.9500000000000001,14.7525
326,0.17500000000000002,0.9750000000000001,12.6625
327,0.17500000000000002,1.0,13.175
328,0.2,0.0,65.0125
329,0.2,0.025,65.1025
330,0.2,0.05,63.52
331,0.2,0.07500000000000001,61.9825
332,0.2,0.1,61.16
333,0.2,0.125,60.6925
334,0.2,0.15000000000000002,56.575
335,0.2,0.17500000000000002,52.855
336,0.2,0.2,49.4
337,0.2,0.225,45.9075
338,0.2,0.25,40.96
339,0.2,0.275,43.28
340,0.2,0.30000000000000004,37.1275
341,0.2,0.325,36.05
342,0.2,0.35000000000000003,33.23
343,0.2,0.375,34.5775
344,0.2,0.4,29.99
345,0.2,0.42500000000000004,27.8325
346,0.2,0.45,28.185
347,0.2,0.47500000000000003,22.735
348,0.2,0.5,25.5575
349,0.2,0.525,23.7525
350,0.2,0.55,22.8275
351,0.2,0.5750000000000001,23.1075
352,0.2,0.6000000000000001,23.34
353,0.2,0.625,19.3325
354,0.2,0.65,18.1175
355,0.2,0.675,19.19
356,0.2,0.7000000000000001,18.0675
357,0.2,0.7250000000000001,16.185
358,0.2,0.75,14.82
359,0.2,0.775,17.2875
360,0.2,0.8,16.1325
361,0.2,0.8250000000000001,14.29
362,0.2,0.8500000000000001,13.05
363,0.2,0.875,15.5675
364,0.2,0.9,13.15
365,0.2,0.925,13.24
366,0.2,0.9500000000000001,12.9825
367,0.2,0.9750000000000001,12.31
368,0.2,1.0,13.465
369,0.225,0.0,63.8575
370,0.225,0.025,64.05
371,0.225,0.05,61.73
372,0.225,0.07500000000000001,62.475
373,0.225,0.1,58.15
374,0.225,0.125,58.19
